TransactionID,DATETIME,Amount,CustomerID,MerchantID,Location,TransactionType,FraudFlag
9144,2021-11-30 09:56:56,2557.83,4242,356,Houston,Online,0
9145,2021-04-25 16:39:53,3669.87,3453,994,Chicago,POS,0
9146,2020-11-09 18:52:20,2055.82,4899,589,New York,Wire Transfer,0
9147,2020-11-25 22:26:13,1776.3,1227,348,Miami,Wire Transfer,0
9148,2020-07-28 20:47:24,2036.41,1410,562,Chicago,ATM,0
9149,2024-11-30 10:39:59,2046.57,3999,880,Houston,ATM,0
9150,2022-07-16 06:01:57,2721.36,3945,663,Houston,Mobile,0
9151,2023-07-29 12:08:35,2717.81,1690,844,Houston,Online,1
9152,2025-01-25 08:47:52,2486.27,1877,598,Miami,POS,0
9153,2020-11-24 00:56:41,674.79,1786,604,New York,Wire Transfer,1
9154,2021-09-07 16:00:04,2480.88,3109,331,New York,Online,1
9155,2024-06-19 22:51:21,846.35,2350,396,Los Angeles,POS,0
9156,2021-08-23 01:29:31,631.55,2739,846,Los Angeles,Online,1
9157,2020-02-10 20:33:19,4663.3,2986,234,Los Angeles,ATM,1
9158,2021-04-11 18:40:09,3025.15,1878,619,Miami,Wire Transfer,0
9159,2023-04-28 03:42:04,3297.79,4204,576,Chicago,POS,0
9160,2022-10-16 11:25:28,2009.57,2607,598,New York,ATM,1
9161,2023-06-04 05:18:25,4545.0,2613,419,Los Angeles,Mobile,0
9162,2022-09-09 06:17:30,3190.01,4260,896,Miami,Mobile,0
9163,2024-07-21 07:16:33,3846.08,3403,716,Miami,ATM,1
9164,2022-01-28 19:50:03,1843.44,1070,782,Los Angeles,POS,1
9165,2023-06-21 21:31:27,4800.1,3310,541,Houston,POS,1
9166,2022-08-19 04:42:06,4102.49,1305,952,Houston,Wire Transfer,1
9167,2023-11-26 22:47:53,4269.89,3605,615,Houston,ATM,1
9168,2020-11-03 03:48:50,861.8,4295,655,Los Angeles,Mobile,0
9169,2024-01-15 19:20:21,1355.55,4399,496,Miami,ATM,0
9170,2023-06-20 22:21:43,1428.85,1761,530,Miami,Online,1
9171,2022-12-13 19:52:04,1355.28,1587,904,New York,POS,0
9172,2020-06-21 20:54:43,4277.19,3121,879,Houston,Online,0
9173,2021-02-21 20:02:37,160.39,4582,538,Los Angeles,Mobile,0
9174,2024-01-19 18:43:46,381.42,3189,947,New York,POS,0
9175,2023-03-22 01:25:29,1370.3,2608,497,Miami,Mobile,0
9176,2024-06-13 10:58:23,1000.17,1101,959,New York,Mobile,1
9177,2021-01-11 09:47:05,1160.07,2629,876,Houston,Mobile,1
9178,2022-07-22 10:23:42,3989.92,2604,511,Chicago,Wire Transfer,0
9179,2024-01-29 11:19:27,2816.07,4136,782,Houston,Mobile,1
9180,2022-05-06 08:59:30,29.85,1192,942,Houston,Mobile,1
9181,2020-04-23 19:53:40,2147.18,4000,254,Los Angeles,Online,0
9182,2022-12-13 05:25:01,2040.02,2085,893,Chicago,Online,0
9183,2023-06-12 16:37:12,570.61,4603,733,Chicago,Online,0
9184,2024-07-05 07:29:29,3381.03,4312,994,Chicago,POS,1
9185,2022-04-27 18:33:33,3510.78,4786,304,Miami,Wire Transfer,0
9186,2023-03-20 17:44:28,3604.75,3457,374,New York,POS,0
9187,2021-07-07 09:26:54,3642.63,1299,493,Miami,Wire Transfer,0
9188,2022-12-23 23:07:59,1.26,4266,750,Chicago,Wire Transfer,1
9189,2021-03-28 22:26:50,4769.65,1453,574,Los Angeles,ATM,1
9190,2022-05-25 09:19:39,4071.23,3621,649,Houston,ATM,0
9191,2023-04-11 16:37:00,4520.0,1618,644,Houston,ATM,1
9192,2024-08-04 13:05:19,79.2,1636,259,Miami,Wire Transfer,0
9193,2020-06-18 15:23:25,4669.36,3348,591,Miami,Wire Transfer,1
9194,2020-01-24 11:33:36,4049.13,1778,589,Los Angeles,POS,0
9195,2023-03-06 05:09:11,4186.26,2479,411,Houston,Wire Transfer,0
9196,2020-04-10 15:20:25,467.34,4036,866,Miami,Mobile,1
9197,2022-04-19 03:42:54,3694.15,3249,884,New York,Mobile,1
9198,2024-01-28 11:02:38,4799.62,3721,734,Miami,Wire Transfer,0
9199,2023-05-30 00:19:19,3393.06,4927,439,Miami,Mobile,0
9200,2025-02-03 04:49:29,2853.24,3349,687,Chicago,Wire Transfer,0
9201,2024-06-07 20:07:06,4728.2,3044,920,New York,ATM,1
9202,2024-08-25 16:25:59,2215.24,2647,321,New York,Wire Transfer,0
9203,2024-07-26 09:36:29,2996.87,1336,452,Los Angeles,ATM,1
9204,2021-10-21 17:32:08,2382.22,3079,340,Chicago,Online,1
9205,2023-03-15 11:22:36,4664.3,2994,651,New York,Mobile,0
9206,2020-06-28 01:47:00,381.35,4169,352,Chicago,Online,1
9207,2021-12-21 21:02:56,2506.1,3007,925,Chicago,Mobile,0
9208,2024-07-21 23:32:18,3435.08,2782,507,Houston,Online,1
9209,2023-12-05 13:34:29,3959.74,3820,759,New York,Wire Transfer,1
9210,2020-04-26 20:11:29,2915.51,4262,516,Houston,Online,0
9211,2024-11-21 01:55:48,4544.68,4612,728,Miami,Mobile,0
9212,2020-09-22 07:59:07,4710.02,2071,495,Miami,POS,1
9213,2024-06-18 08:21:26,322.53,3031,544,Houston,Mobile,0
9214,2023-03-28 03:13:43,2012.45,2273,780,Miami,POS,0
9215,2022-06-13 15:30:34,118.27,2249,796,Houston,Wire Transfer,0
9216,2024-06-02 20:29:37,1647.75,2295,481,Los Angeles,Mobile,0
9217,2020-11-02 19:55:24,2684.8,3712,407,Chicago,Online,0
9218,2022-03-10 09:27:32,4554.06,4556,751,Los Angeles,Wire Transfer,0
9219,2022-12-25 10:41:41,4232.93,1327,295,New York,Mobile,0
9220,2020-03-25 22:44:37,638.37,1796,651,Los Angeles,Wire Transfer,1
9221,2022-04-22 08:16:18,466.06,2203,961,Los Angeles,POS,0
9222,2020-04-27 19:22:44,2946.75,3861,572,Miami,Wire Transfer,0
9223,2023-03-29 14:57:46,2661.06,1664,847,Houston,Online,0
9224,2023-04-23 08:52:45,1332.62,3793,272,New York,Mobile,0
9225,2021-06-12 21:31:51,4497.37,4094,984,Miami,POS,0
9226,2023-10-26 11:56:39,4636.9,3977,880,New York,Wire Transfer,0
9227,2021-10-13 15:05:43,2013.65,1962,532,Chicago,ATM,0
9228,2021-08-08 22:52:24,4451.62,2629,592,Houston,POS,0
9229,2023-07-11 00:34:37,1920.36,2393,909,Miami,POS,1
9230,2023-11-13 18:49:45,3684.35,2268,305,Los Angeles,Online,1
9231,2025-01-15 20:30:00,2380.24,4873,300,Chicago,Online,0
9232,2021-03-04 14:58:16,613.79,2183,558,Los Angeles,Wire Transfer,1
9233,2023-01-03 04:45:41,4639.74,1372,946,New York,ATM,0
9234,2022-11-10 00:11:17,2271.03,1284,991,Chicago,POS,1
9235,2021-04-07 23:09:20,3672.7,3568,528,Miami,Wire Transfer,1
9236,2020-07-22 21:21:24,1836.5,4521,817,Los Angeles,ATM,1
9237,2025-02-20 09:24:20,95.39,3744,594,Los Angeles,Wire Transfer,1
9238,2024-02-11 02:33:56,503.55,1806,234,New York,POS,0
9239,2024-10-18 22:57:40,2481.6,1646,356,New York,Wire Transfer,0
9240,2021-06-25 11:14:44,3450.13,4693,472,Houston,Online,0
9241,2023-10-31 10:01:03,1674.34,2604,595,Houston,Online,1
9242,2024-09-13 11:05:53,3477.75,3183,951,New York,Mobile,1
9243,2023-11-03 14:12:39,3493.48,1095,406,Houston,ATM,0
9244,2021-09-24 06:51:21,3519.98,4190,956,Los Angeles,POS,0
9245,2020-08-09 02:35:06,2463.12,4445,804,New York,ATM,1
9246,2021-01-10 19:58:58,4574.52,1273,820,Chicago,Online,0
9247,2020-11-14 09:44:34,2446.49,4941,505,New York,POS,0
9248,2021-09-06 00:02:35,2251.88,3925,825,Miami,Mobile,0
9249,2024-09-14 14:02:55,997.7,3897,735,Miami,Online,0
9250,2022-11-11 16:10:30,1538.97,2200,661,New York,Online,0
9251,2020-06-04 00:27:31,212.63,4944,451,Chicago,ATM,0
9252,2024-04-27 17:45:16,3168.04,2772,466,New York,Wire Transfer,0
9253,2020-10-13 09:12:19,1243.43,1783,408,Chicago,ATM,1
9254,2021-05-14 10:43:57,1521.47,2300,766,Los Angeles,Online,0
9255,2023-03-28 17:02:23,3854.3,4209,738,Los Angeles,ATM,1
9256,2022-11-04 04:43:56,1636.78,4945,702,Chicago,Wire Transfer,1
9257,2025-02-04 18:10:17,1211.74,1131,713,Houston,Mobile,1
9258,2020-08-19 05:20:41,846.12,4115,779,Los Angeles,POS,1
9259,2022-10-07 17:50:10,3874.52,4194,347,Miami,Online,1
9260,2022-09-30 11:52:00,649.4,4207,841,New York,ATM,1
9261,2023-08-02 08:12:52,2269.32,2390,282,Houston,Online,0
9262,2024-11-07 08:26:47,2535.14,3420,241,Miami,POS,0
9263,2021-05-19 09:58:17,3437.26,2149,355,New York,ATM,0
9264,2022-02-23 02:51:24,3166.78,4510,868,Miami,Mobile,0
9265,2023-12-15 15:37:52,4053.79,2810,652,Houston,POS,0
9266,2022-09-10 02:22:54,224.71,3030,818,Chicago,Wire Transfer,0
9267,2022-05-31 11:05:39,1482.91,4647,483,New York,Wire Transfer,0
9268,2020-03-12 09:27:51,1401.39,1807,387,Miami,Online,1
9269,2021-07-22 01:50:16,730.94,1743,816,Miami,Wire Transfer,1
9270,2022-05-20 19:09:17,1446.6,1050,823,Houston,ATM,0
9271,2025-01-14 16:57:59,1549.52,4208,673,Houston,Wire Transfer,0
9272,2020-05-01 11:04:35,2609.9,2181,706,Houston,Mobile,1
9273,2021-05-11 15:46:35,3318.86,1055,332,Chicago,ATM,1
9274,2023-03-19 17:22:13,1906.12,4664,470,Los Angeles,Online,1
9275,2021-12-10 14:48:09,3597.63,1743,821,Miami,Online,0
9276,2021-09-27 07:48:22,1681.49,3475,272,Chicago,Wire Transfer,1
9277,2023-10-06 03:32:50,1452.13,1442,635,Miami,Wire Transfer,1
9278,2022-12-03 08:34:27,2706.4,2934,492,Chicago,Online,0
9279,2021-11-10 21:07:40,119.56,3373,854,New York,ATM,0
9280,2023-07-01 22:54:13,399.87,3687,971,Los Angeles,POS,0
9281,2024-04-27 12:20:01,2090.43,2661,956,Miami,Online,0
9282,2022-02-09 11:42:47,4714.62,3876,636,Houston,Mobile,1
9283,2022-12-02 18:38:56,3607.84,1079,866,Los Angeles,ATM,0
9284,2020-10-02 17:35:42,441.54,3521,860,Miami,POS,1
9285,2022-11-17 03:04:27,4231.74,1376,259,New York,POS,1
9286,2020-06-22 00:09:12,3661.77,4940,797,Miami,ATM,0
9287,2023-05-17 06:48:24,3055.12,3966,903,Miami,Online,1
9288,2022-03-01 18:51:03,4101.64,3380,526,Miami,POS,0
9289,2022-11-30 17:14:54,2021.15,4246,381,Los Angeles,Mobile,0
9290,2021-02-03 11:54:50,1108.28,4728,998,Miami,ATM,1
9291,2021-04-23 01:09:40,2560.6,1440,984,Houston,Wire Transfer,0
9292,2022-11-28 00:31:59,2744.66,1125,966,Chicago,Online,0
9293,2021-10-11 03:05:00,2692.09,2717,633,Houston,ATM,1
9294,2020-02-06 08:58:25,2825.8,1218,718,New York,Mobile,1
9295,2020-04-15 04:05:39,4743.58,1947,837,Los Angeles,POS,1
9296,2024-03-08 06:37:13,4511.33,1277,282,Chicago,Online,1
9297,2020-05-18 13:06:44,4378.71,4556,227,Los Angeles,Online,0
9298,2021-03-20 11:29:18,4007.28,1594,465,Los Angeles,ATM,1
9299,2024-03-18 15:07:25,4717.2,1934,482,Miami,ATM,1
9300,2024-01-09 19:35:02,493.37,3018,596,Houston,Mobile,0
9301,2020-05-15 13:14:19,1326.35,1140,962,Chicago,Wire Transfer,0
9302,2022-04-21 21:36:29,2475.78,3893,899,Miami,ATM,0
9303,2020-01-03 07:20:27,4232.83,4055,582,Chicago,ATM,0
9304,2023-04-28 23:17:50,2526.32,2630,780,Houston,ATM,0
9305,2025-02-11 06:26:27,3740.43,1876,518,Miami,Mobile,1
9306,2021-11-09 14:19:24,695.66,2729,810,Chicago,POS,1
9307,2022-05-16 20:35:16,1262.82,1109,392,Miami,Wire Transfer,1
9308,2023-01-14 01:34:22,3659.15,2075,426,Los Angeles,Mobile,1
9309,2021-12-25 13:35:09,824.51,4686,650,New York,ATM,0
9310,2023-03-19 18:15:35,1757.43,3660,381,Chicago,POS,0
9311,2024-08-22 23:11:13,1325.07,4725,526,Houston,ATM,1
9312,2024-01-08 22:47:26,1749.96,3760,804,Chicago,Mobile,1
9313,2021-02-21 06:05:41,3541.91,2993,854,New York,Online,0
9314,2024-04-11 23:04:02,1839.87,4390,402,Chicago,ATM,1
9315,2021-02-15 06:26:13,2776.76,2222,601,Chicago,POS,0
9316,2020-07-22 17:04:10,500.56,1795,843,Chicago,Wire Transfer,0
9317,2022-08-02 00:33:46,4025.28,3029,671,Houston,Online,1
9318,2020-12-16 21:23:50,1850.07,1728,978,New York,ATM,1
9319,2020-11-10 15:12:02,3243.02,4117,845,New York,ATM,0
9320,2024-03-30 22:06:37,3627.22,3552,378,Houston,POS,0
9321,2024-04-08 22:54:56,1049.09,4611,897,Chicago,Online,0
9322,2023-12-10 13:55:32,4423.49,2537,217,Chicago,Online,1
9323,2021-04-27 12:23:56,3081.51,4966,662,New York,Online,0
9324,2020-06-13 06:31:45,2144.2,2040,808,Chicago,ATM,1
9325,2023-09-25 11:06:16,912.49,1314,745,Los Angeles,Online,1
9326,2021-07-25 04:24:22,4711.56,4507,602,Chicago,ATM,0
9327,2021-10-20 16:10:16,3775.59,4459,592,Chicago,ATM,1
9328,2024-02-22 01:01:19,1040.91,1076,499,Miami,Online,0
9329,2023-04-16 04:29:06,1689.22,4025,550,New York,Mobile,0
9330,2021-07-04 23:35:51,4048.56,3946,386,New York,Wire Transfer,0
9331,2024-09-17 19:49:15,3478.69,4442,546,Los Angeles,Wire Transfer,1
9332,2020-06-16 19:56:45,3829.16,4236,822,Los Angeles,Mobile,0
9333,2022-05-08 17:49:47,2206.56,4680,608,Los Angeles,Online,1
9334,2024-05-26 03:24:15,3582.66,2640,958,New York,ATM,0
9335,2022-12-04 13:10:29,1933.08,4095,270,Miami,POS,0
9336,2024-03-05 15:56:17,1057.1,1711,526,Miami,Mobile,1
9337,2023-06-22 20:00:30,3163.75,4106,411,Houston,Wire Transfer,1
9338,2024-01-26 20:22:40,4880.09,2537,508,New York,Wire Transfer,0
9339,2024-05-28 16:38:05,1553.69,4872,307,Houston,ATM,0
9340,2021-02-19 12:09:44,2305.39,2867,376,Chicago,Wire Transfer,0
9341,2021-01-28 03:30:05,3370.33,1853,626,Los Angeles,Wire Transfer,0
9342,2022-08-23 20:02:03,2707.99,4532,939,Houston,ATM,1
9343,2021-03-26 18:22:18,4217.3,2161,730,Houston,Online,0
9344,2021-10-07 05:31:05,3808.95,4920,617,New York,Wire Transfer,1
9345,2022-03-19 06:33:56,292.43,2597,447,Los Angeles,Online,1
9346,2022-12-01 23:58:31,4992.11,4882,408,Los Angeles,POS,0
9347,2022-11-28 22:04:06,3762.26,3756,415,Miami,Online,0
9348,2020-01-25 02:16:46,4319.65,2912,912,Houston,ATM,0
9349,2024-06-27 22:42:26,3256.34,4642,637,Miami,ATM,0
9350,2021-01-28 12:51:53,4281.57,1264,968,Houston,ATM,1
9351,2025-02-20 00:16:18,562.8,1332,817,New York,Wire Transfer,0
9352,2024-07-23 18:03:33,1739.34,3235,510,New York,Mobile,1
9353,2021-05-18 09:48:57,4382.23,2086,982,Chicago,Wire Transfer,0
9354,2022-12-20 05:56:17,1009.07,1819,582,Houston,Online,0
9355,2022-10-11 21:18:00,392.13,2302,470,Houston,POS,0
9356,2022-07-16 02:52:16,3940.81,2565,320,Los Angeles,POS,1
9357,2024-06-05 11:12:33,4177.6,2194,606,Los Angeles,POS,0
9358,2020-06-09 04:31:51,814.1,2526,444,Miami,POS,1
9359,2021-09-16 20:33:37,4271.88,4604,265,Chicago,Mobile,0
9360,2023-09-14 00:11:04,3434.15,1298,427,New York,POS,0
9361,2022-08-03 21:39:37,2600.89,3248,336,Houston,Wire Transfer,0
9362,2020-09-25 04:22:20,4151.42,2158,393,Miami,POS,0
9363,2022-12-30 15:40:41,2096.83,1271,905,Chicago,ATM,1
9364,2021-02-19 15:00:46,970.78,1534,857,Los Angeles,Online,0
9365,2024-08-30 23:56:02,1424.98,4513,856,Chicago,Wire Transfer,0
9366,2021-03-18 16:47:14,2526.31,4158,688,Miami,Mobile,1
9367,2022-07-14 13:11:08,2657.12,3078,783,New York,Wire Transfer,0
9368,2023-09-13 15:23:14,4028.1,2144,553,Los Angeles,ATM,0
9369,2024-03-27 09:47:08,3956.97,1068,903,Los Angeles,POS,1
9370,2022-02-09 16:11:00,2907.25,4717,755,New York,POS,0
9371,2022-05-28 15:26:30,3904.15,3930,356,Los Angeles,Mobile,1
9372,2022-12-14 08:32:07,959.68,4008,675,Miami,Online,0
9373,2025-01-23 03:25:57,251.27,1826,215,Los Angeles,POS,0
9374,2023-05-13 20:07:07,4368.3,4567,277,Houston,Mobile,1
9375,2021-06-17 21:12:16,378.7,3971,251,Chicago,POS,1
9376,2025-02-13 20:22:17,1234.2,2169,713,Miami,Wire Transfer,0
9377,2021-05-27 02:08:56,3476.9,1983,703,New York,Mobile,0
9378,2021-05-21 11:09:32,2047.83,4404,943,Miami,Mobile,0
9379,2023-02-07 23:51:05,4381.69,1480,260,Houston,Mobile,0
9380,2020-10-18 13:43:44,1490.6,4977,331,Los Angeles,POS,1
9381,2023-01-17 04:43:15,60.34,4334,581,Los Angeles,Mobile,0
9382,2023-01-21 05:22:19,1503.98,3340,763,Miami,Wire Transfer,0
9383,2020-12-16 02:45:56,2890.8,3015,891,Los Angeles,Online,0
9384,2022-04-01 20:21:18,1880.32,2452,742,Los Angeles,Online,0
9385,2021-05-29 20:40:40,2674.83,3133,609,Houston,ATM,0
9386,2020-09-11 13:14:45,4383.11,2039,354,New York,Wire Transfer,0
9387,2022-09-25 23:51:18,4562.51,3775,832,Chicago,Wire Transfer,1
9388,2021-10-11 16:18:24,1330.6,1627,250,Miami,Mobile,0
9389,2021-09-01 06:07:10,2311.24,1117,294,New York,ATM,0
9390,2020-02-24 06:30:45,2746.17,3317,887,Chicago,Wire Transfer,1
9391,2024-08-14 19:45:07,4745.61,4466,722,New York,Wire Transfer,1
9392,2023-11-02 09:32:57,4993.09,4026,723,Miami,Wire Transfer,0
9393,2023-11-19 15:53:40,1177.8,3902,554,Houston,POS,1
9394,2020-03-20 14:02:09,3635.17,1161,244,Houston,Wire Transfer,1
9395,2021-12-10 03:26:15,1890.78,3747,404,Houston,POS,0
9396,2023-03-31 15:35:04,41.53,4175,930,New York,Wire Transfer,1
9397,2021-08-20 15:44:50,47.25,2676,630,Miami,Online,0
9398,2022-12-21 19:50:42,2303.37,1166,455,Los Angeles,POS,0
9399,2020-01-07 03:48:06,2442.19,1299,447,Los Angeles,POS,0
9400,2020-08-09 10:54:59,113.83,3075,732,Houston,Mobile,0
9401,2021-02-03 23:49:51,3434.95,4495,240,New York,Wire Transfer,0
9402,2024-11-26 14:39:55,1470.72,4855,658,Los Angeles,ATM,1
9403,2022-07-17 22:36:31,2799.91,1561,989,New York,ATM,0
9404,2020-01-06 21:16:55,1505.29,3930,476,Miami,ATM,1
9405,2024-10-06 17:21:59,836.5,3203,394,Houston,ATM,1
9406,2020-02-28 22:52:11,2036.46,2347,270,Chicago,Online,1
9407,2022-12-01 09:54:39,1162.13,4419,469,Houston,ATM,0
9408,2023-11-27 12:07:24,2674.47,2144,534,Chicago,Mobile,1
9409,2020-09-20 15:26:33,994.94,3699,784,Los Angeles,ATM,0
9410,2023-09-12 22:18:57,2542.52,2551,507,Chicago,Mobile,1
9411,2024-06-01 13:39:57,787.74,3868,626,New York,POS,0
9412,2020-01-29 09:04:51,3355.2,1560,398,Chicago,Wire Transfer,1
9413,2021-04-28 14:02:56,3769.93,2187,275,Los Angeles,ATM,0
9414,2023-02-07 21:55:11,552.86,4133,986,Los Angeles,Mobile,1
9415,2024-08-13 22:30:13,2339.54,4411,994,Houston,Mobile,1
9416,2023-10-27 04:51:59,355.29,2689,857,Los Angeles,Wire Transfer,1
9417,2022-08-29 07:00:28,2991.31,1311,724,New York,POS,0
9418,2024-07-07 09:38:01,1322.76,3423,840,Chicago,ATM,0
9419,2023-02-04 00:41:46,2638.59,2369,429,Miami,Mobile,0
9420,2023-12-03 07:27:05,2587.79,3197,284,Los Angeles,ATM,0
9421,2020-11-07 11:15:40,4621.85,2911,361,Chicago,Online,0
9422,2020-12-01 05:16:21,2745.87,3632,596,Houston,Mobile,0
9423,2021-11-30 05:10:18,2915.41,1580,570,Miami,POS,1
9424,2021-06-09 07:40:13,2008.86,1976,762,Houston,Wire Transfer,0
9425,2020-10-12 02:44:00,4745.45,1176,414,New York,Mobile,1
9426,2023-01-13 04:47:08,3886.15,3401,200,Houston,Online,0
9427,2020-03-20 01:59:25,1427.74,1513,576,Chicago,Wire Transfer,1
9428,2022-06-16 05:38:30,4221.2,3356,611,Miami,POS,0
9429,2021-10-15 23:20:18,2162.55,1118,834,Houston,ATM,1
9430,2020-01-14 13:52:11,4143.51,2542,999,Houston,ATM,0
9431,2024-12-03 09:38:10,4114.62,1766,399,New York,Mobile,0
9432,2023-10-06 13:08:56,945.16,4043,382,Chicago,Wire Transfer,0
9433,2022-04-08 03:55:26,3506.0,1972,609,Houston,Online,0
9434,2021-09-24 04:14:27,1453.92,1915,597,Chicago,Online,0
9435,2023-01-08 07:54:21,1488.17,3525,415,Los Angeles,POS,1
9436,2021-05-21 14:33:27,1482.44,2437,951,New York,Wire Transfer,0
9437,2020-10-24 19:22:06,3628.12,1586,548,New York,Wire Transfer,1
9438,2024-11-17 14:50:46,1149.9,1350,779,New York,ATM,1
9439,2023-10-23 14:05:46,5.53,2529,793,Chicago,POS,1
9440,2020-11-30 10:19:18,3576.47,3242,853,Houston,POS,0
9441,2024-08-06 08:30:53,856.75,4258,240,Houston,POS,0
9442,2020-03-06 15:36:48,523.31,2473,950,Chicago,Wire Transfer,0
9443,2021-08-09 06:04:32,1188.34,1495,202,Chicago,ATM,0
9444,2021-03-06 21:46:16,1900.12,3562,293,Los Angeles,POS,0
9445,2024-04-27 13:41:51,2380.06,3743,258,Miami,ATM,0
9446,2024-10-18 08:54:33,223.81,2870,939,Miami,POS,0
9447,2021-09-27 18:46:43,4852.9,1272,606,New York,Wire Transfer,1
9448,2020-06-29 20:35:24,3580.6,3927,217,Houston,ATM,0
9449,2025-01-27 08:43:58,1616.65,3099,693,New York,Mobile,0
9450,2020-11-08 20:44:16,1594.17,1262,950,Houston,POS,0
9451,2024-07-03 05:20:03,2243.26,4439,707,Houston,Wire Transfer,0
9452,2024-11-26 08:46:36,3131.6,3180,785,Los Angeles,ATM,1
9453,2023-03-21 04:20:26,732.72,4041,531,Chicago,Online,1
9454,2020-11-21 10:03:41,945.46,4296,368,Chicago,Wire Transfer,1
9455,2020-06-19 20:51:54,4297.31,3357,975,Chicago,Wire Transfer,1
9456,2023-03-01 22:25:40,1282.02,2596,871,Miami,Online,0
9457,2023-09-21 09:52:44,1901.59,4948,880,Chicago,Online,0
9458,2024-04-24 10:04:45,4356.49,3063,405,Miami,Mobile,1
9459,2021-01-02 22:54:32,3316.08,2764,720,New York,Mobile,1
9460,2023-04-21 11:54:34,1709.22,1194,704,Miami,Mobile,1
9461,2023-10-21 05:14:03,3418.81,2786,545,Houston,Wire Transfer,1
9462,2023-03-18 15:38:07,99.4,2466,503,Los Angeles,Wire Transfer,0
9463,2021-05-18 18:14:54,3678.48,3350,314,Los Angeles,Wire Transfer,1
9464,2021-04-29 11:24:50,2435.59,2071,863,Houston,Mobile,0
9465,2024-04-22 13:38:40,4066.1,2770,286,New York,ATM,0
9466,2020-11-08 14:29:41,4773.23,2144,294,Los Angeles,Wire Transfer,0
9467,2022-09-07 12:56:21,4629.02,2522,942,Houston,Wire Transfer,0
9468,2024-05-07 02:30:11,4546.42,1831,627,Los Angeles,Wire Transfer,0
9469,2023-08-10 23:57:13,2561.34,1561,897,Miami,Mobile,0
9470,2021-10-05 15:43:22,1801.35,4540,649,Los Angeles,POS,0
9471,2021-09-24 14:42:22,2325.71,1040,825,Miami,Mobile,0
9472,2020-11-14 18:47:52,3449.79,2479,985,Miami,POS,0
9473,2023-12-23 19:35:00,4420.1,3581,740,Los Angeles,Mobile,1
9474,2024-07-11 17:37:43,1035.72,1370,914,Los Angeles,ATM,1
9475,2020-09-26 11:39:15,4591.05,2205,201,Miami,ATM,0
9476,2023-06-06 22:08:55,4076.09,3564,277,Los Angeles,Wire Transfer,1
9477,2022-03-29 10:48:23,4894.3,1656,523,New York,Mobile,0
9478,2021-12-14 15:42:39,4401.38,4940,942,Chicago,POS,0
9479,2022-05-09 02:30:43,1400.41,1589,297,Chicago,POS,0
9480,2022-06-21 12:53:47,530.67,1230,828,Houston,ATM,0
9481,2020-07-19 01:33:59,562.09,1808,309,Chicago,Wire Transfer,1
9482,2022-12-07 08:05:11,1456.83,2371,878,New York,POS,0
9483,2021-09-07 19:11:15,3071.3,1478,656,Chicago,Mobile,0
9484,2025-02-13 18:42:56,4021.8,2232,687,Chicago,Wire Transfer,0
9485,2024-08-08 05:54:02,4496.35,3722,570,New York,Mobile,1
9486,2024-01-10 22:07:10,3119.14,4751,536,Miami,Mobile,0
9487,2021-07-04 12:01:38,29.15,3325,798,Chicago,ATM,1
9488,2021-09-13 15:14:12,932.4,2772,221,Houston,Mobile,1
9489,2020-01-01 11:58:18,499.53,4759,921,Chicago,Online,1
9490,2021-08-03 04:15:46,1817.26,3100,504,Chicago,Wire Transfer,1
9491,2021-10-30 23:09:35,2507.25,2884,471,New York,Online,0
9492,2021-08-25 11:57:15,217.94,2033,689,New York,Mobile,0
9493,2025-01-15 09:16:30,1743.04,4729,645,Houston,Mobile,1
9494,2022-03-30 08:17:26,896.72,2762,477,Los Angeles,ATM,0
9495,2022-11-28 19:36:08,3235.7,1747,850,New York,ATM,0
9496,2023-10-29 15:40:10,2321.9,1463,576,Los Angeles,ATM,0
9497,2023-03-21 10:15:22,2477.09,1753,431,Houston,ATM,1
9498,2020-07-14 07:15:42,2139.03,2840,944,Chicago,POS,0
9499,2020-05-27 21:42:39,4780.14,1582,791,Chicago,ATM,0
9500,2024-02-05 08:08:18,1074.46,3205,625,Los Angeles,Mobile,1
9501,2021-02-09 03:50:41,2583.8,1018,254,Houston,Mobile,0
9502,2023-01-31 09:31:19,3680.35,1054,640,Houston,Wire Transfer,0
9503,2021-04-23 04:08:13,2784.67,2750,233,New York,Online,0
9504,2021-03-01 17:43:42,4645.18,1720,528,Los Angeles,POS,0
9505,2020-05-23 02:09:36,1890.46,4092,653,New York,POS,0
9506,2021-11-04 02:36:46,2318.92,4353,587,Los Angeles,Wire Transfer,0
9507,2021-07-31 09:43:07,443.52,3808,963,New York,Wire Transfer,1
9508,2024-03-17 22:43:44,3045.39,2563,629,New York,ATM,1
9509,2021-12-04 20:06:26,1441.77,4066,675,Houston,Wire Transfer,0
9510,2023-02-28 17:48:19,802.38,4488,324,Houston,POS,1
9511,2024-01-08 03:51:20,2723.11,3855,722,Chicago,Online,0
9512,2022-04-10 00:28:39,2662.02,3770,681,Chicago,Online,0
9513,2021-04-25 21:07:04,380.28,3332,516,Houston,POS,1
9514,2020-04-07 05:22:19,3491.38,4603,321,Houston,ATM,0
9515,2025-02-12 23:38:57,3119.24,2555,746,New York,Online,1
9516,2024-06-01 17:31:18,945.9,3558,780,Chicago,Online,0
9517,2023-08-24 13:09:35,2347.7,4913,512,Houston,ATM,0
9518,2020-08-07 18:37:01,3601.89,4069,686,Los Angeles,Online,1
