Amount,CustomerID,MerchantID,TransactionType,Location,FraudFlag
1263.68,2244,565,0,1,0
4148.39,2015,457,1,4,1
3519.98,4081,587,2,4,0
4728.42,2143,244,3,1,1
2045.23,4706,468,2,2,0
3310.19,2270,510,1,4,1
2324.81,4431,871,4,1,0
3153.31,2932,477,2,3,0
2248.54,4292,674,2,1,1
943.97,1772,766,3,0,1
2539.98,2529,344,1,3,0
2643.39,2081,434,3,2,1
4053.21,4898,890,4,2,0
3677.87,4531,919,0,1,0
3319.29,2151,335,1,1,1
567.82,2722,644,4,4,0
3603.36,1716,552,4,4,0
2502.03,3133,593,2,0,1
4470.6,1103,474,3,4,1
4599.43,3190,583,2,1,0
276.73,1204,522,2,1,0
4103.39,3688,382,0,4,0
189.45,4829,772,3,0,0
1836.48,4109,639,0,1,1
2711.96,2386,262,4,0,0
741.36,2644,926,0,1,0
3731.82,2332,850,4,0,1
42.77,4123,845,2,0,1
843.83,3048,233,0,0,1
2904.4,3058,904,3,4,0
3572.22,2849,676,0,2,1
4583.3,1746,286,4,0,0
3527.78,2663,409,1,0,0
3359.22,2237,661,3,1,1
1972.31,3018,280,4,2,0
7.42,1955,521,1,1,1
601.68,3802,614,3,1,0
2673.24,4627,389,1,0,1
3375.97,1517,432,2,3,0
2087.82,4739,591,2,2,1
3653.66,2438,368,0,1,1
2609.79,2031,642,0,3,1
371.81,3052,962,0,3,0
960.89,4433,367,0,1,1
4200.15,3741,430,1,0,0
3624.84,3159,349,3,4,0
4473.92,4051,863,3,1,1
588.67,1272,749,0,0,0
4951.12,1421,585,2,2,0
1047.82,3312,580,4,0,1
59.89,2481,474,0,3,0
4987.12,3259,816,0,2,1
1406.09,4149,261,2,2,1
3340.43,1781,666,4,4,0
884.23,3713,727,1,4,0
2901.56,2244,349,1,1,1
4520.27,3416,341,4,0,1
1601.59,4005,315,4,1,0
3351.6,3394,264,1,4,0
940.33,3072,628,0,3,0
3124.35,1975,509,0,4,1
1682.92,4491,905,2,0,1
1056.83,4425,629,4,3,0
1566.6,2743,360,0,1,1
895.03,1416,505,0,1,1
4509.68,3562,560,2,4,0
1986.54,1214,477,4,4,1
1227.15,4978,495,2,1,1
2242.59,2135,750,2,1,1
1603.36,4001,368,1,2,0
3722.35,4775,658,2,0,0
4856.13,1913,779,4,2,1
2190.73,2582,206,0,2,0
4305.31,3024,796,0,1,0
2829.75,1427,910,1,0,0
787.02,1732,331,4,1,1
3453.42,3746,787,0,2,0
2567.66,4633,961,2,2,1
3253.38,4780,546,3,1,0
4448.55,3263,920,3,4,1
2202.73,1412,795,3,4,0
4505.99,4804,934,3,1,0
3753.59,3427,452,2,3,0
2443.54,2625,609,0,3,1
3016.51,1231,742,1,4,0
1628.58,1834,554,2,0,1
4918.0,1257,912,0,2,1
3337.09,4736,763,4,0,0
220.19,2279,567,0,4,1
1633.78,1402,783,0,1,0
3116.95,3471,710,0,3,1
282.61,1769,732,2,4,0
120.4,1064,727,0,0,1
2250.67,3237,727,0,0,1
1664.12,4674,601,4,4,0
2192.05,1949,374,4,2,0
1314.2,1172,277,3,0,0
824.42,3806,639,2,2,1
3446.03,4839,951,0,2,0
2573.34,3675,748,3,1,0
1001.57,3608,431,3,4,0
1598.63,2250,599,2,4,1
2959.45,4048,412,3,2,0
362.07,4652,392,3,1,0
738.12,2411,771,2,0,1
367.15,3448,900,1,0,1
4061.77,1637,466,3,4,1
3762.29,1948,325,4,2,0
3766.81,3260,914,3,1,0
3581.91,3100,581,2,1,0
3347.26,3671,743,2,0,0
2385.48,2694,701,1,0,0
3211.75,1751,602,1,3,1
192.77,1661,460,4,3,1
3107.7,3186,586,4,2,1
3889.61,3465,611,3,3,0
2502.29,4696,545,1,1,1
1788.21,1142,293,4,3,0
1387.86,2905,527,3,4,0
3214.37,3556,299,0,4,0
3464.31,3697,996,3,0,0
4354.97,1485,660,4,0,0
1712.33,1991,514,3,2,0
3849.09,2460,224,0,4,0
2807.22,4887,693,4,2,0
4414.3,3590,552,3,2,0
2639.53,1292,316,4,3,1
2588.63,2643,398,3,0,1
2889.81,4355,478,2,2,1
3746.83,3718,781,4,2,1
4823.49,1837,278,4,0,1
368.74,2037,623,4,0,1
268.12,3681,553,4,4,1
4687.81,2750,725,3,0,1
2649.85,1271,740,1,3,1
3074.9,2048,855,3,4,0
2412.64,2958,676,0,2,1
469.19,3369,209,2,3,1
3840.68,1805,758,3,3,0
3736.38,2704,702,3,4,0
1559.2,4174,459,4,2,0
1531.89,2889,723,0,4,1
4189.37,1882,937,4,1,1
362.71,4111,971,4,1,0
4405.64,3282,795,1,4,0
1284.05,1831,205,2,2,1
2965.33,2112,958,1,2,1
4680.03,4171,234,4,0,0
3390.93,3191,374,2,3,1
2072.73,3040,641,3,4,0
3447.98,2105,776,0,3,0
1720.55,3636,346,1,3,1
1387.01,2594,768,0,1,1
4983.42,3276,392,4,1,0
3754.2,2626,212,2,4,0
3223.96,2889,729,3,4,0
1777.09,4466,445,2,2,1
246.75,4584,874,0,4,1
156.25,2804,313,0,2,0
2771.35,4869,993,3,2,0
3810.4,2220,432,3,4,0
2687.36,1273,877,2,2,1
4204.08,1589,521,1,3,0
168.1,3700,737,2,2,0
1834.39,4871,325,0,3,1
1186.11,1582,512,2,3,0
2236.92,1967,710,4,3,0
362.81,4633,683,2,0,0
4770.7,2990,480,2,0,1
1117.05,3419,997,4,2,1
4611.62,4952,482,0,4,0
2130.04,4151,850,3,2,0
4927.64,2258,812,2,0,0
2770.74,2310,591,1,1,0
4654.23,3866,722,3,1,0
27.74,4738,581,1,2,0
3741.45,1571,415,2,0,1
4515.35,1544,741,1,3,1
699.46,2460,805,3,0,1
481.53,1126,315,1,2,1
2123.44,1732,708,1,0,1
4668.46,4783,699,3,1,1
2712.39,1416,470,3,3,1
2637.75,1637,639,3,2,0
706.49,1040,490,3,2,0
4.95,1786,238,4,4,0
4050.89,4540,223,2,3,1
438.79,1296,975,3,2,0
3169.62,2620,242,0,0,0
4573.17,4672,369,1,0,1
1044.05,1041,539,3,0,0
3326.7,3679,368,3,0,1
394.41,4350,737,2,2,0
3019.17,4530,891,3,1,1
820.49,1032,671,4,3,1
3680.03,2299,861,0,0,1
1506.86,3712,844,0,2,0
2317.49,4161,342,3,2,1
2997.55,1615,875,2,0,0
857.2,1947,300,3,4,0
3708.45,2547,774,1,2,0
1513.9,1159,804,0,3,1
3312.2,2952,918,1,3,0
792.26,3505,674,4,4,0
3440.9,2731,510,0,2,0
641.81,3446,783,0,4,0
2127.36,2842,259,4,2,0
1236.78,2797,228,1,2,0
3742.13,4162,730,3,4,1
1310.91,2732,272,2,1,0
4408.7,1580,593,1,0,0
4459.21,4537,593,4,0,1
983.01,1219,957,4,0,0
3069.62,4490,680,4,4,0
439.5,1378,672,0,2,0
1958.29,2749,512,3,2,1
3566.9,3977,637,0,3,1
3297.46,2470,523,0,2,0
3123.88,1963,286,0,1,0
1413.42,2169,558,4,0,0
1890.75,1232,894,1,1,0
515.63,2394,396,2,0,0
3595.4,1921,955,2,4,1
2519.94,3281,584,3,1,0
3544.12,3773,317,3,2,1
1245.47,1366,697,4,0,0
1622.87,1480,661,2,3,1
1671.74,2596,695,1,1,0
129.69,4434,793,4,4,1
1705.9,3637,446,3,3,1
4016.72,4582,433,4,4,1
4486.6,2118,616,3,0,0
2591.57,2865,666,2,1,0
2278.05,3034,681,4,4,1
155.09,1215,564,0,3,1
4396.14,1724,352,3,3,0
66.04,2839,471,0,2,0
4723.81,1711,591,3,4,0
2446.59,2887,746,0,1,1
1710.33,4614,924,2,1,1
4621.17,2825,922,2,2,1
122.93,4926,629,1,3,0
2907.54,1984,850,1,4,0
2745.11,2158,388,1,3,1
1097.38,2106,451,4,4,0
2145.01,1390,594,3,4,0
3261.67,2070,861,4,4,0
3635.93,1391,418,1,3,0
4.58,3765,793,3,3,1
4684.33,1384,389,4,3,0
823.46,3428,433,2,0,0
1168.67,4148,887,3,3,0
1318.1,2282,431,1,2,1
190.06,3651,557,2,0,0
616.14,1933,677,3,4,1
4931.76,2970,774,4,1,0
1576.77,1398,628,1,0,0
577.39,3147,436,4,0,0
535.85,4572,232,2,4,1
3597.58,1382,412,2,3,0
4272.99,3754,771,2,3,1
1285.5,4263,578,3,0,1
105.53,4651,201,1,3,0
1116.23,4972,649,2,0,1
283.52,4825,768,4,1,0
517.87,4673,626,1,1,0
2158.11,4416,998,4,4,0
1150.36,3057,849,4,2,1
2580.21,3311,478,2,2,0
1268.22,4339,413,1,3,0
4702.75,3879,950,0,2,0
4529.81,3677,484,3,1,0
2834.46,3809,742,0,4,1
1772.77,4642,917,3,1,0
1906.35,3242,473,1,0,1
2059.85,3609,210,2,3,1
3638.17,2430,246,1,3,1
2258.74,4367,714,0,2,0
4283.79,2913,841,4,0,0
4720.53,3144,637,3,2,0
1680.39,3509,783,3,2,0
2803.91,4710,870,0,2,0
476.19,1757,626,2,0,0
1003.14,3134,631,1,2,1
2067.92,1990,329,0,3,0
1031.81,3124,221,1,2,0
4382.93,2912,588,2,0,1
792.27,2739,334,4,0,0
2278.85,2506,731,1,1,0
3028.89,4217,419,2,2,0
3459.63,1660,532,0,0,0
1915.96,3028,329,4,2,0
4345.63,2134,231,4,4,0
2842.03,3025,801,4,3,0
2198.1,4712,970,3,3,0
337.14,1764,624,2,2,0
2323.98,3725,497,1,3,1
4103.86,4368,703,0,3,0
3073.09,4497,960,4,4,0
4160.98,2672,884,4,3,1
2470.56,3838,556,4,3,1
593.19,4405,654,2,0,0
69.19,2546,600,0,3,1
1516.79,1582,758,2,2,1
3490.25,1670,908,0,3,0
3951.51,2751,654,1,2,1
1479.47,1537,233,3,3,0
2478.77,2821,965,0,2,1
2106.17,2185,447,2,3,0
2053.2,1429,241,2,2,0
1157.51,2637,322,2,3,1
682.72,4140,226,3,4,0
984.25,3180,661,0,0,0
277.61,1188,770,0,0,1
991.46,2746,346,0,0,0
47.0,4826,695,0,0,1
3136.66,2701,826,4,4,0
1582.56,4995,685,4,4,1
4865.75,4993,659,2,3,0
969.39,3620,910,4,4,0
1729.8,4945,327,0,0,0
1789.85,3326,575,0,1,1
43.25,4501,864,4,3,0
4196.2,2648,982,1,2,0
160.94,3589,282,2,0,0
4700.96,4906,734,3,0,0
4460.48,3011,722,2,0,0
2678.07,2184,898,2,4,1
2718.43,3793,827,2,2,0
3269.24,3946,873,4,3,0
1935.86,3500,302,2,0,1
3236.46,3936,954,0,2,1
224.8,1850,718,2,1,1
271.18,1169,561,0,4,1
2286.69,1829,883,4,0,0
2748.56,3745,455,4,2,1
4439.2,2080,446,2,2,0
524.2,2263,391,0,0,1
4113.42,1768,825,0,2,0
1051.03,1357,734,0,2,0
1971.02,3248,513,0,3,1
1583.7,3491,475,3,4,1
2001.38,4908,572,4,3,1
753.33,3874,643,0,4,0
2518.35,2325,847,3,4,0
4008.41,4177,394,3,3,1
2208.23,4873,457,4,0,0
2453.58,3148,989,1,2,1
4243.99,2120,781,2,1,0
3530.58,2688,559,4,3,0
2452.78,3985,747,1,3,1
1289.22,3076,307,2,0,1
4424.75,2529,223,2,2,1
2885.52,3712,851,2,3,0
1106.52,2461,664,3,1,1
1346.33,2402,221,0,2,1
4015.86,1072,701,2,3,1
221.68,1253,915,0,3,1
4960.47,2934,935,2,4,1
652.63,1515,700,3,4,0
3980.55,3796,934,2,3,0
1974.48,4621,792,4,0,1
2461.59,2043,606,1,4,1
4403.37,2648,529,2,3,0
2065.14,3582,902,1,2,1
2687.93,1420,485,1,1,1
247.45,3493,346,3,4,0
12.74,1878,993,1,3,0
1224.75,1135,583,3,4,1
3403.23,4576,210,2,2,0
607.2,4831,475,0,0,0
569.7,2324,767,3,3,1
2055.39,2632,884,1,2,1
3239.54,1032,502,1,1,0
3560.65,3694,403,2,3,1
893.07,2790,544,3,1,0
398.86,1277,959,2,0,0
4702.04,3180,465,3,3,1
1304.07,1749,221,0,3,1
4266.88,4598,735,4,2,0
4317.59,4860,905,2,4,0
3862.84,3173,295,1,3,1
845.0,3392,644,2,0,1
4109.19,1016,462,3,3,0
3846.48,3871,783,2,3,0
2984.02,3609,954,0,3,0
1686.67,3694,582,3,3,0
1313.28,3677,749,1,0,0
610.32,2401,591,1,2,0
2549.28,1817,800,3,4,0
2926.72,3107,739,0,0,0
1797.34,2660,291,2,0,0
2377.32,1466,765,4,1,0
1818.21,1627,358,1,4,1
3205.39,3438,427,0,2,0
4506.39,3983,672,0,2,1
820.44,3732,571,0,1,1
1907.66,2210,575,2,1,0
705.2,3545,752,0,0,0
3125.09,1599,236,0,2,1
3644.62,2738,836,3,2,0
4659.63,2384,890,3,2,0
1395.08,2846,236,0,0,1
4751.11,2855,300,0,2,0
317.25,3496,742,3,3,1
3015.47,4765,389,2,1,1
286.61,2887,711,3,1,0
4468.98,1679,857,3,1,0
2649.52,4252,289,3,1,0
3347.07,2835,205,3,3,1
4158.04,3177,338,4,4,0
752.4,1148,294,1,2,0
193.92,2495,830,2,1,0
4394.53,1817,831,2,2,0
1575.35,2744,585,0,2,0
645.77,2646,322,4,3,0
2342.84,3995,484,0,2,0
2991.93,3547,565,2,1,1
155.82,2672,890,2,2,1
1375.2,2378,689,0,3,1
164.97,2939,524,1,1,0
2102.26,4282,606,0,3,0
4475.61,1657,718,1,0,1
4913.28,4667,838,1,4,0
3185.6,2053,276,3,2,0
809.03,1576,433,2,2,0
4529.34,4095,785,3,2,0
2581.72,4031,683,2,0,0
769.59,1722,663,3,4,0
4608.71,3269,470,1,3,0
3787.59,3649,666,3,0,1
3658.79,2641,668,4,0,0
3546.19,1683,831,3,1,1
1002.5,1741,746,3,0,1
1055.82,3972,918,3,0,1
3441.78,4660,469,4,2,1
1099.39,3627,804,2,1,0
2193.92,4948,577,3,3,1
3910.23,3448,376,2,4,1
3919.98,3045,473,0,3,0
2266.86,4936,890,1,1,0
3961.16,3948,840,0,2,0
4193.27,2627,836,4,4,0
3274.22,3559,226,4,3,1
1142.9,3135,775,2,4,0
1370.78,2488,259,2,4,0
1574.89,1049,930,3,4,1
584.9,1102,416,0,0,0
1366.52,1367,880,2,1,1
1048.39,1935,860,2,1,1
2277.19,4563,469,2,2,1
4542.28,4629,315,1,3,1
523.3,2714,444,2,2,1
3601.62,2802,859,1,3,1
3436.73,4339,803,4,4,0
479.68,2420,284,3,3,0
4612.94,4391,798,0,3,0
2842.79,4591,831,2,4,1
1819.26,4520,649,1,2,1
3782.94,2800,735,2,3,0
1287.57,4547,288,2,2,1
3467.86,3945,748,1,2,1
199.52,4661,706,2,1,1
4197.2,3956,607,0,4,0
2241.41,4311,470,4,4,0
3183.83,3305,723,3,0,0
1106.97,4779,693,2,2,0
3385.69,2995,806,1,0,0
3861.43,2967,647,0,4,1
2366.59,4913,742,2,4,0
3089.02,4714,549,4,0,0
2282.17,1389,944,4,4,1
4470.56,2366,527,1,4,0
2489.85,1772,485,2,1,1
4209.2,3801,234,2,3,1
4006.96,4458,732,2,1,1
2053.11,1393,822,4,3,1
1151.19,1682,687,2,1,1
2031.0,4730,686,2,1,0
4131.26,1269,344,2,2,0
1138.94,1148,723,2,0,0
2622.66,4451,955,1,1,0
4030.68,1810,345,4,2,0
1768.03,1027,950,3,1,0
3211.41,4220,702,1,0,1
1228.91,4491,803,2,2,1
547.29,3327,826,3,3,0
3972.13,2205,726,0,0,0
495.74,1165,471,3,4,1
1357.64,3064,733,1,2,1
4275.69,2173,829,4,4,0
1733.0,1338,294,1,2,0
4865.25,2068,646,4,3,0
4898.69,4573,614,4,2,0
1342.11,1841,456,4,1,1
205.85,1188,461,0,4,0
3525.61,1650,286,3,4,0
2255.48,4132,635,1,2,0
504.66,1293,769,1,1,1
3537.91,2857,941,4,1,0
156.84,4104,307,0,2,0
4351.11,2322,218,0,0,1
694.12,3462,564,2,3,1
637.43,2647,852,0,2,1
879.19,1802,578,4,1,0
4801.37,4620,359,4,3,1
3466.15,1430,299,3,2,0
4007.06,2518,464,4,3,0
1988.78,4171,949,3,0,0
1682.23,4094,949,0,1,0
1173.19,4491,248,2,0,0
2403.76,4495,876,1,0,1
2759.59,1486,998,4,1,0
3159.24,4801,614,0,0,1
1286.34,1088,258,4,2,1
4743.32,4280,382,3,2,1
849.62,1270,858,0,3,1
4828.3,2956,646,1,2,1
75.27,2772,500,3,2,1
2406.15,1899,807,0,3,1
1667.51,4477,754,1,4,0
2246.17,2744,553,3,1,0
2853.75,1277,968,1,2,0
2178.51,3000,412,0,3,1
2074.82,3253,388,3,0,0
3663.88,4661,842,2,0,0
3429.7,3960,546,4,2,0
4166.52,3375,336,2,1,1
1250.54,2633,229,1,3,1
3048.03,3905,345,0,3,1
2926.39,3924,667,4,3,1
1849.32,1861,816,0,3,0
2430.8,3383,702,1,3,0
1569.6,1605,998,0,1,0
710.08,3639,390,3,3,0
1069.79,2061,670,3,1,0
528.46,2013,889,1,1,1
3415.66,4991,544,0,1,0
3303.98,4299,950,1,0,0
4753.08,2506,200,4,4,1
3648.66,4205,309,0,2,0
261.18,1707,986,3,0,0
4421.34,1977,945,2,4,0
4313.51,4461,263,3,0,0
2217.16,2817,955,0,1,1
2929.73,4684,252,0,1,0
4880.42,3472,461,0,3,1
2661.99,3634,728,0,1,1
4526.7,1805,501,4,0,0
416.11,2533,433,2,2,0
956.07,1719,272,3,1,1
2204.33,4666,556,4,4,0
2924.2,4498,802,1,0,0
4081.32,1948,683,0,4,1
4941.32,3702,205,3,3,0
1944.87,1473,909,1,3,1
238.03,1567,907,2,2,0
4006.06,4432,336,3,0,0
3022.3,4870,978,4,2,1
993.52,3258,603,1,4,0
2474.65,4250,827,3,2,0
3711.81,4991,754,4,4,1
3852.29,2081,942,0,2,0
2498.59,4144,769,3,3,0
1526.77,1214,405,0,0,0
4868.74,1899,609,1,2,0
3317.15,2801,805,1,4,1
2041.78,2982,235,1,0,0
1403.04,2096,429,0,3,1
3655.78,3514,426,0,3,0
1211.68,2294,894,4,1,1
859.38,4570,461,3,0,0
2649.64,3401,330,4,2,1
1450.65,2257,776,0,3,1
3144.9,4390,647,3,2,0
590.58,4090,385,1,2,0
3275.05,3672,828,4,4,0
1417.2,4646,385,4,2,1
2.21,3419,473,4,1,1
635.55,1183,862,0,0,1
4668.14,4348,551,3,0,1
4336.91,1673,612,1,4,0
1168.81,3802,350,0,1,0
3892.08,4216,583,1,1,1
3043.25,2681,235,2,0,0
4854.55,4152,525,2,1,0
1868.65,3369,664,1,3,0
3407.62,1434,665,2,2,0
318.62,4904,294,3,2,0
1981.84,2066,333,3,0,1
4819.12,2336,361,0,0,0
2695.37,4977,755,1,1,0
1440.11,3340,499,0,4,0
602.23,1687,994,3,0,1
3517.94,1887,555,3,0,0
3224.64,1068,439,3,0,0
1870.32,3103,763,4,1,1
4754.76,3678,992,2,3,0
111.99,4275,785,0,0,0
1519.32,1419,949,0,3,0
4605.43,4998,366,3,1,0
1605.36,3614,339,4,4,0
1262.01,3597,338,0,2,1
2671.57,1242,434,0,2,0
4119.18,4272,202,4,2,1
516.63,3795,455,3,2,1
4715.16,2497,570,4,1,0
3975.57,3574,477,2,2,0
907.07,2679,715,0,1,1
3560.33,3124,981,2,4,0
1925.41,3008,411,0,0,1
2012.07,2501,415,2,0,1
3916.67,4892,469,0,0,0
4813.96,1439,675,3,1,0
634.15,2286,727,1,1,0
2103.73,2208,263,4,1,0
2405.23,2078,950,0,4,0
1882.18,2331,659,4,3,1
1816.58,3563,215,0,1,0
262.29,4370,763,1,1,1
3428.01,4623,218,3,0,0
2181.64,2253,524,3,2,1
974.77,4448,292,4,2,1
4080.35,4357,972,1,4,1
4013.0,4209,216,4,2,0
2432.47,4549,822,3,3,0
1492.95,1614,687,2,0,0
3190.83,4078,293,4,4,0
1441.47,3723,209,0,2,1
1180.8,4490,923,3,2,0
3652.84,4543,948,0,0,1
202.59,1419,965,1,4,1
474.75,2900,727,3,0,0
34.93,1275,688,3,4,0
765.56,2584,343,4,2,0
345.88,3655,753,4,0,0
4979.02,3618,714,0,0,1
1444.76,2766,669,4,3,1
747.19,2712,576,2,0,0
1205.74,3137,867,3,4,0
4680.69,3329,693,1,3,0
2601.28,4619,884,3,0,0
1824.73,2194,683,0,0,0
4367.08,3685,651,4,3,1
1975.56,1810,735,3,2,0
1675.71,2378,986,4,0,0
1037.21,4275,274,0,1,0
1889.61,2312,239,4,2,1
1584.11,3915,501,1,0,0
3386.84,3509,751,0,2,0
1448.62,4680,261,3,4,0
2886.42,1749,949,3,2,0
330.39,2196,702,1,3,0
957.25,1300,444,2,0,1
2037.62,1599,217,4,2,0
4684.81,4982,851,3,1,1
1886.88,4934,597,1,4,1
3320.71,1528,793,4,4,1
1276.18,3187,388,0,2,0
636.04,4837,819,1,3,1
293.62,1277,945,0,4,1
1527.76,1662,979,0,2,0
789.15,3558,303,0,2,1
870.88,2369,845,4,4,0
3804.04,4917,543,2,2,0
80.17,4211,570,0,2,0
2789.49,3161,232,3,1,1
1897.93,1579,948,4,2,1
2533.24,2530,573,4,2,1
2814.59,2389,377,0,3,0
1567.53,1690,211,3,4,0
1476.25,1636,940,1,3,0
3667.28,4468,980,4,0,1
4356.51,2848,655,0,3,0
963.72,3045,842,0,0,0
489.0,1822,448,2,0,1
4489.08,2873,647,2,3,1
1750.13,1874,769,1,1,1
2757.04,4995,203,1,3,0
1798.36,4941,435,1,4,1
629.89,4816,372,1,3,1
2947.07,1939,521,0,1,1
2626.18,2682,570,0,3,1
1015.76,1941,747,0,1,1
2259.89,4182,990,3,4,0
3984.94,2898,948,1,2,0
2952.54,3405,986,3,1,1
485.49,4309,495,4,1,0
2740.56,3050,599,4,1,0
3513.99,2746,257,0,4,1
3963.72,3451,729,4,0,0
3145.96,1024,747,0,1,0
764.14,2866,607,1,4,0
3551.16,3556,840,3,2,0
3387.03,3743,712,0,1,1
123.11,4536,263,2,0,1
2059.33,1060,773,2,4,1
1665.42,4579,619,1,2,1
3347.39,1122,345,3,0,0
1081.46,2520,471,0,2,0
2954.77,3102,216,1,0,1
4566.12,2186,991,3,3,1
3989.21,4021,297,2,3,0
4607.37,2722,651,0,3,1
4892.55,2062,938,3,2,1
54.34,4768,442,4,3,0
3114.08,2106,678,0,4,0
2064.78,2730,400,4,4,0
4299.41,1545,672,1,3,0
1259.82,3160,378,3,0,1
4905.17,3472,707,3,0,1
3068.93,3965,652,3,2,1
3967.89,3277,469,3,0,1
428.91,4354,433,0,1,1
918.11,3964,823,4,0,0
3792.26,2310,685,4,4,1
110.91,1154,777,1,0,1
4084.57,3212,537,1,2,1
70.73,4009,956,3,0,0
3285.94,4253,956,2,2,0
1826.1,2262,647,2,1,0
3057.86,3696,783,3,3,1
3480.46,2362,556,4,1,0
1713.03,1937,248,1,4,0
540.7,1511,695,0,1,1
349.16,1931,545,2,1,0
2945.09,3313,901,1,4,0
2603.76,1186,492,2,4,1
3711.26,4111,888,4,3,0
2549.17,2845,872,4,3,0
2112.81,4564,349,3,0,0
1991.04,2702,781,3,2,0
133.21,1390,744,2,4,0
1678.45,2283,995,2,1,1
4880.12,1654,459,1,1,0
4367.9,2739,521,3,3,0
1647.56,1175,276,4,2,0
2939.39,3821,309,1,4,0
4236.64,1763,850,1,3,0
2206.93,4400,746,0,2,0
90.77,1930,622,4,4,0
373.48,2223,593,1,1,0
2552.45,1710,434,0,1,0
4847.23,4267,529,3,3,0
3466.35,3873,911,4,2,1
355.51,3636,524,3,1,0
947.62,3578,350,0,2,0
3856.84,2085,745,4,3,0
4207.36,2350,835,2,0,0
3088.86,2929,231,2,2,0
3222.47,1280,471,2,2,0
142.66,2963,835,1,3,1
4142.82,2785,567,2,0,1
3941.59,3274,691,1,1,0
1295.92,3686,515,1,4,0
3543.67,2081,789,0,3,0
1075.06,3968,787,2,4,1
202.61,1476,771,4,0,0
1006.48,4447,796,1,0,0
893.97,1715,567,0,2,0
1689.4,1242,279,1,4,1
2092.83,3414,371,4,4,0
2543.19,1935,457,4,0,0
2384.29,4915,478,2,4,1
1354.1,2523,703,1,1,0
146.82,1837,932,4,0,0
3025.9,4323,757,3,2,1
1979.33,3953,690,4,2,1
1494.06,2345,784,4,2,1
4334.84,3423,765,1,4,0
3733.97,3028,932,4,0,1
4288.97,2432,536,0,2,1
2475.42,3758,720,4,0,0
655.53,4559,525,3,4,0
3481.41,3390,371,4,1,1
1031.16,1239,283,2,1,0
2206.71,1138,723,1,1,0
325.94,4193,680,3,4,0
4126.72,1419,743,0,2,0
630.58,2584,617,4,4,1
4515.58,1303,538,4,0,0
4321.29,3162,519,0,1,0
2323.45,3390,503,4,0,1
3722.1,2274,471,2,4,1
3097.61,3026,889,3,3,1
4015.58,1006,313,4,3,0
2159.59,3778,606,0,4,0
3929.26,4660,225,0,2,0
2312.82,3226,436,3,0,0
4704.89,2168,509,2,4,0
2432.37,1415,883,3,4,1
2313.63,3713,432,4,3,0
3925.57,2144,748,2,1,0
4108.07,2147,464,2,1,1
2772.89,1149,212,0,2,0
899.81,3444,695,2,2,0
2339.32,3428,515,4,2,0
4840.39,2803,817,4,3,0
3765.18,1838,837,4,4,1
4056.0,3048,583,1,2,1
165.09,2696,841,2,3,0
2339.83,1243,515,2,0,0
3233.46,2910,455,4,4,0
4150.33,2421,640,0,0,1
247.32,2274,314,2,1,1
4262.34,1878,498,1,1,0
2742.46,4647,323,2,4,1
987.37,4370,455,3,2,0
1586.96,3807,850,1,4,0
1410.37,4001,917,0,2,0
2654.76,2320,246,1,1,1
259.38,1976,928,1,4,0
793.52,2523,662,2,4,1
4063.65,2138,549,1,2,0
663.89,4878,322,4,1,1
1167.75,3048,230,1,1,0
2267.4,1552,254,2,2,0
2586.09,4756,352,4,2,0
3818.29,4671,655,0,2,1
2237.21,1481,485,3,1,1
3949.53,4681,235,1,1,0
3092.11,1599,996,4,4,0
566.39,3810,455,4,1,1
782.5,4581,377,0,0,0
2185.73,3382,747,0,0,1
1985.05,3512,453,3,2,1
3717.98,2164,707,3,2,0
2904.1,1582,873,2,2,1
1941.28,1136,220,3,4,1
854.63,2003,274,3,0,0
1134.96,2982,918,4,0,0
2877.93,2634,659,1,1,0
2117.77,4734,377,1,0,1
2575.12,3997,581,3,1,1
854.22,1686,236,2,4,0
3314.87,3214,319,2,2,0
4262.84,4414,829,1,2,0
1290.44,2433,200,0,1,1
2458.08,2792,920,4,3,0
4877.66,1909,510,3,1,1
1666.88,2759,407,4,4,0
2975.64,3034,353,3,0,0
451.89,3927,961,3,1,0
3030.47,1841,882,1,4,0
449.07,3112,514,4,2,1
4796.22,2604,506,4,3,1
3578.6,4138,703,0,3,1
3941.01,3480,818,0,1,1
3520.82,4121,854,4,0,0
2949.06,2337,719,0,1,1
2250.11,4380,805,0,3,1
4292.01,4674,296,3,3,0
4784.22,1114,689,1,2,0
2495.68,4957,206,3,0,1
4657.74,1568,985,0,0,1
2917.08,4413,211,3,3,1
2692.38,2553,713,3,3,0
2272.96,4855,548,2,1,1
1047.23,3689,206,3,1,0
19.59,1494,699,3,2,0
1208.29,4340,674,1,3,1
2549.11,3988,723,4,1,1
1900.42,4151,256,2,2,0
2242.98,4527,789,2,0,0
4903.26,4370,785,2,3,0
1752.01,4015,432,2,4,0
2261.46,1821,990,1,3,0
668.44,3249,229,4,1,0
240.74,4574,566,1,3,0
3877.27,4808,806,2,4,1
2853.85,4742,255,4,3,0
3803.76,4787,209,1,1,0
750.16,3696,346,4,0,1
2859.57,4556,563,1,1,1
1268.96,2608,798,4,2,0
1141.08,1559,452,1,1,0
58.62,2041,898,2,2,1
652.57,3525,944,2,3,0
1547.03,3535,452,2,2,1
585.28,4030,642,1,3,0
4929.31,3826,935,4,2,1
1543.85,2469,539,4,1,1
652.49,1339,715,0,4,0
996.21,2554,552,3,3,0
